,source_id,source_name,author_name,article_title,article_description,article_urlToImage,article_publishedAt,article_content
59,260151440,TOI NEWS DESK,TOI NEWS DESK,"Who is Vikash Yadav, accused by US in Pannun murder plot?","The FBI has issued a wanted poster for Vikash Yadav, accused of plotting to assassinate US citizen Gurpatwant Singh Pannun. Yadav allegedly conspired with another Indian national, Nikhil Gupta, utilizing Yadav's position in India's government. The US Justice Department has charged both for murder-for-hire and related conspiracies. Gupta is already extradited and pleaded 'not guilty.'","https://static.toiimg.com/thumb/resizemode-4,width-1280,height-720,msid-114340215/114340215.jpg",2024-10-18 06:36:53,"NEW DELHI: The Federal Bureau of Investigation (FBI) on Thursday issued a wanted poster for Vikash Yadav, a former Indian government employee, for allegedly being involved in a plot to assassinate Khalistani terrorist Gurpatwant Singh Pannun, a US citizen.The ministry of external affairs (MEA) had earlier confirmed that the individual named by the US justice department's indictment is no longer employed by the Indian government. Who is Vikash Yadav?According to a wanted poster by FBI, Yadav, second Indian to be named in the conspiracy, was born in Haryana in 1984 and was known by the names Vikas and Amanat to communicate with co-conspirator Nikhil Gupta, who had earlier pleaded 'not guilty' to the charges.The US justice department said that Vikash was employed by the Cabinet Secretariat, which houses the Research and Analysis Wing (RAW) of India's foreign intelligence service. ""Yadav has described his position as a 'senior field officer' with responsibilities in 'security management' and 'intelligence.' Yadav also has referenced previously serving in India’s Central Reserve Police Force and receiving 'officer training' in 'battle craft' and 'weapons.'What is Vikash Yadav accused of?The US department said that Yadav recruited Gupta to orchestrate the assassination of Pannun. ""At Yadav’s direction, Gupta contacted an individual whom Gupta believed to be a criminal associate, but who was in fact a confidential source (the CS) working with the DEA, for assistance in contracting a hitman to murder the victim in New York City. The CS introduced Gupta to a purported hitman, who was in fact a DEA undercover officer (the UC). Yadav subsequently agreed, in dealings brokered by Gupta, to pay the UC $100,000 to murder the victim. On or about June 9, 2023, Yadav and Gupta arranged for an associate to deliver $15,000 in cash to the UC as an advance payment for the murder. Yadav’s associate then delivered the $15,000 to the UC in Manhattan,"" the press release said.Yadav then allegedly provided Gupta with personal information about Pannun, which Gupta then passed to the DEA undercover. ""Yadav directed Gupta to provide regular updates on the progress of the assassination plot, which Gupta accomplished by forwarding to Yadav, among other things, surveillance photographs of the victim. Gupta directed the UC to carry out the murder as soon as possible, but Gupta also specifically instructed the UC not to commit the murder around the time of the Indian Prime Minister’s official state visit to the United States,"" it said.""The day after the Nijjar murder, Gupta told the UC that Nijjar 'was also the target' and 'we have so many targets.' Gupta added that, in light of Nijjar’s murder, there was 'now no need to wait'. Yadav then sent Gupta a news article about the victim and messaged Gupta, “[i]t’s [a] priority now,"" said US.What are the charges against Vikash Yadav?Yadav and Gupta of India have been charged with murder-for-hire, which carries a maximum penalty of 10 years in prison; conspiracy to commit murder-for-hire, which carries a maximum penalty of 10 years in prison; and conspiracy to commit money laundering, which carries a maximum penalty of 20 years in prison. A federal district court judge will determine any sentence after considering the U.S. Sentencing Guidelines and other statutory factors.A federal district court judge will determine any sentence, considering the US Sentencing Guidelines and other factors. The US justice department clarified, ""An indictment is merely an allegation. All defendants are presumed innocent until proven guilty beyond a reasonable doubt in a court of law.""Gupta, extradited from the Czech Republic, has pleaded 'not guilty.' India has set up a high-level inquiry committee to address the security concerns raised by the US government. MEA insists that India takes such inputs seriously as they affect national security interests."
60,260156184,Prakash Kl,Prakash Kl,Who Is Vikas Yadav? Ex- Raw Agent Declared 'Wanted' By FBI In Pannun Murder Plot Case; Details Inside,"Former Indian intelligence officer Vikas Yadav has found himself at the center of a global controversy after being accused of orchestrating an assassination attempt on Gurpatwant Singh Pannun, a well-known Sikh separatist leader advocating for an independent Khalistan. Pannun, who holds",https://imagesvs.oneindia.com/img/2024/10/vikash-yadav-1729236950.jpg,2024-10-18 07:44:56,"Former Indian intelligence officer Vikas Yadav has found himself at the center of a global controversy after being accused of orchestrating an assassination attempt on Gurpatwant Singh Pannun, a well-known Sikh separatist leader advocating for an independent Khalistan. Pannun, who holds both US and Canadian citizenship, has been a vocal critic of India and an advocate for the Khalistan movement.Who is Vikas Yadav?Yadav, 39, a former officer in Indias Research and Analysis Wing (RAW), now faces serious charges from the US Department of Justice, including murder-for-hire and money laundering. The indictment alleges that Yadav coordinated the assassination plot from abroad, seeking to eliminate Pannun, who resides in the US. The plot, however, was thwarted, and Yadav remains at large.Allegations Against YadavProsecutors claim that Yadav, who was employed by Indias Cabinet Secretariat, used his position within RAW to recruit and direct individuals to carry out the hit on Pannun. According to the indictment, Yadav conspired with a criminal associate, Nikhil Gupta, who was arrested in the Czech Republic last year and later extradited to the US, where he is currently in custody.US Attorney General Merrick B. Garland emphasized the gravity of the charges, stating that the Justice Department will not tolerate attempts to target and endanger Americans for exercising their constitutional rights. FBI Director Christopher Wray also highlighted the alleged involvement of an Indian government employee in attempting to assassinate a US citizen on American soil.The FBI has shared a few photos of him on its official website with the below description:Vikas Yadav is wanted for allegedly directing a plot to assassinate a United States lawyer and political activist of Indian origin on United States soil. Yadav is nbsp;an Indian national based in India and used Amanat as an alias when communicating with his co-conspirator, another Indian national, to facilitate the murder nbsp;plot. Yadav allegedly provided information, such as the victims residential addresses, phone numbers, and other identifying information, to the Indian national in nbsp;furtherance of the plot. Yadav and his co-conspirator arranged for an associate to deliver $15,000 in cash in New York, New York, as an advance payment for nbsp;the murder. A federal arrest warrant was issued for Yadav in the United States District Court, Southern District of New York, New York, New York, on October 10, nbsp;2024, after he was charged with Murder-For-Hire, Conspiracy to Commit Murder-For-Hire, and Money Laundering Conspiracy.Indias ResponseIn response to the indictment, India has distanced itself from Yadav, with a spokesperson from the External Affairs Ministry confirming that Yadav is no longer an employee of the Indian government. The Indian government has also denied any involvement in the assassination plot and initiated its own investigation.The US has expressed satisfaction with Indias cooperation in the ongoing investigation. According to US State Department spokesperson Matthew Miller, both countries are actively working together, with regular updates being shared between Indian and US officials.Details from the IndictmentThe indictment, which spans 18 pages, includes photographs of Yadav in military attire and images allegedly showing a financial transaction between two individuals in New York. Prosecutors claim this exchange was part of the payment for the attempted killing of Pannun. The photos date back to June 2023, though the name of the intended target, Pannun, is not explicitly mentioned in the indictment.Following the unsealing of the charges, Pannun, general counsel for the Sikh separatist group Sikhs for Justice, praised the US governments action, saying it reaffirmed the countrys commitment to protecting the rights and freedoms of its citizens both at home and abroad.The investigation into the assassination plot remains ongoing, with further developments expected as US and Indian authorities continue to collaborate on the case."
61,260139308,Post News Network,Post News Network,‘India’s growth rate is among the shiniest parts in the world economy’: Ajay Banga,"Washington: India&#8217;s growth rate is among the shiniest parts in the world economy, World Bank president Ajay Banga said Thursday, noting that a lot of this is driven by the domestic market. “There is no doubt that India&#8217;s growth rate is among the shiniest parts in the world economy. I think being able to grow [&#8230;]",https://www.orissapost.com/wp-content/uploads/2023/02/Ajay-Banga.jpg,2024-10-18 04:38:44,"Washington: India’s growth rate is among the shiniest parts in the world economy, World Bank president Ajay Banga said Thursday, noting that a lot of this is driven by the domestic market.

“There is no doubt that India’s growth rate is among the shiniest parts in the world economy. I think being able to grow at six, seven per cent and more in this kind of environment shows you that they’ve done a number of things to get there,” Banga told reporters ahead of next week’s annual meeting of the World Bank and the International Monetary Fund.

“A lot of that growth is in India, is driven by the domestic market as well, which actually is a healthy sign, in some ways. What India needs to work on as the prime minister laid out is things on quality of life, like air and the quality of water and the like,” he said.

“We are actively engaged with them on a number of topics to do with these, and I think we will see more results of those coming out in the coming months in terms of projects,” Banga said in response to a question.

World Bank Managing Director for Operations Anna Bjerde said the bank is supporting the government turning the growth into jobs and also sustainable development.

She underscored the need to increase female workforce participation as India has a huge potential to increase the level of participation by women.

The World Bank is also working with India on the urban development side as there’s so much potential to make cities much more livable whether it comes to air quality, water supply or urban planning."
62,260145422,PTI,PTI,India’s growth rate among shiniest parts in world economy: World Bank chief Ajay Banga,"Points out that country needs to work on quality of life, air, water",https://media.telanganatoday.com/wp-content/uploads/2024/10/Indias-growth-rate-among-shiniest-parts-in-world-economy-World-Bank-chief-Ajay-Banga.jpg,2024-10-18 05:38:07,"Washington: India's growth rate is the shiniest part in the global economy, World Bank president Ajay Banga said on Thursday, noting that a lot of this is driven by the domestic market.

“There is no doubt that India's growth rate is among the shiniest parts in the world economy. I think being able to grow at six, seven per cent and more in this kind of environment shows you that they've done a number of things to get there,” Banga told reporters ahead of next week's annual meeting of the World Bank and the International Monetary Fund.

“A lot of that growth is in India, is driven by the domestic market as well, which actually is a healthy sign, in some ways. What India needs to work on as the Prime Minister laid out is things on quality of life, like air and the quality of water and the like,” he said.

“We are actively engaged with them on a number of topics to do with these, and I think we will see more results of those coming out in the coming months in terms of projects,” Banga said in response to a question.

World Bank managing director for operations Anna Bjerde said the bank is supporting the government turning the growth into jobs and also sustainable development.

She underscored the need to increase female workforce participation as India has a huge potential to increase the level of participation by women.

The World Bank is also working with India on the urban development side as there's so much potential to make cities much more livable whether it comes to air quality, water supply or urban planning."
63,260149642,Toi Business Desk,Toi Business Desk,India's growth rate is among the shiniest parts in the world economy: Ajay Banga,"World Bank President Ajay Banga commended India's robust growth, highlighting its domestic market-driven momentum despite global challenges. He emphasized improving life quality aspects like air and water. Managing Director Anna Bjerde noted efforts to transform growth into job creation, enhance urban livability, and increase female workforce participation.","https://static.toiimg.com/thumb/resizemode-4,width-1280,height-720,msid-114338589/114338589.jpg",2024-10-18 05:26:50,"NEW DELHI: World Bank president Ajay Banga praised India's growth rate on Thursday, highlighting its resilience in the global economy. He mentioned that much of this growth is fueled by the domestic market.""There is no doubt that India's growth rate is among the shiniest parts in the world economy. I think being able to grow at six, seven percent and more in this kind of environment shows you that they've done a number of things to get there,"" Banga said at a press conference.Banga mentioned that India's growth driven by its domestic market is a positive sign. He also emphasised the need for India to improve its quality of life, including air and water quality.""A lot of that growth is in India, is driven by the domestic market as well, which actually is a healthy sign, in some ways. What India needs to work on as the prime minister laid out is things on quality of life, like air and the quality of water and the like,"" Banga added.World Bank Managing Director for Operations Anna Bjerde pointed out that the bank is assisting India in converting growth into job creation and sustainable development. She stressed the importance of increasing female participation in the workforce, citing significant potential for growth.The World Bank is also working with India on urban development to enhance livability in cities, focusing on air quality, water supply, and urban planning."
64,260148334,PTI,PTI,"Bihar hooch tragedy: 10 more die after consuming illicit liquor, toll at 35","Siwan district accounts for 28 fatalities, seven deaths reported from Saran district",https://media.telanganatoday.com/wp-content/uploads/2024/10/Bihar-hooch-tragedy-10-mo.jpg,2024-10-18 06:41:27,"Patna: Ten more people died after allegedly consuming illicit liquor in Bihar's Siwan and Saran districts, taking the toll in the hooch tragedy to 35, an official said on Friday.

Deputy Inspector General (DIG) of Police, Saran range, Nilesh Kumar said on Friday that while Siwan accounted for 28 fatalities, seven deaths have been reported from Saran.

""As many as 28 people in Maghar and Auriya panchayats in Siwan district have so far died after consuming suspected illicit liquor. Seven people in Ibrahimpur area under the jurisdiction of Mashrakh police station in Saran district also died after consuming suspected spurious liquor,"" the DIG said.

The suspected hooch tragedy has triggered a political blame game with opposition parties questioning the efficacy of the ban on sale and consumption of liquor, imposed by the Nitish Kumar government more than eight years ago. Locals in both districts claimed that people lost their lives after ""consuming illicit liquor"".

On the condition of anonymity, local police officials claimed that more than 25 people from both districts are still battling for their lives at different hospitals in Siwan, Saran and Patna districts.

The bodies have been sent for post-mortem examinations and the exact cause of the incident can only be known after receiving the autopsy reports, the DIG said. Officials have so far not disclosed the identity of the deceased and those under treatment.

Director General of Police Alok Raj on Thursday said, ""Two special investigating teams have also been set up in the aftermath of the incident. The one set up at the local level will be looking into the criminality involved in the latest episode. Another SIT has been set up by the Department of Prohibition in Patna which will carry out a comprehensive study of all such incidents that have taken place in the recent past, based upon which a plan of action will be drawn out.""

Around 15 people have been arrested so far by the police in connection with incidents in both districts. The administrations of both districts have suspended three chowkidars of Maghar, Auriya and Ibrahimpur areas following the incident. Another senior police officer said show cause notices have been issued to at least five police personnel.

On Thursday, Bihar Chief Minister Nitish Kumar inquired about the progress of the investigation into the suspected hooch deaths in Siwan and Saran. The CM directed the DGP to personally monitor the situation and ensure that ""strict action is taken against those involved in the crime"".

The CM also directed Department of Prohibition and Excise Secretary Vinod Singh Gunjiyal and the Bihar Police ADG (Prohibition) to personally visit the areas where the incident took place and thoroughly investigate the matter.

Commenting on the incident, RJD leader Tejashwi Yadav, on Friday in a post on X wrote, ""Bihar CM Nitish Kumar should be blamed for the latest hooch deaths in the state. It's a mass murder.…. Liquor ban is an example of Nitish Kumar-led government's institutional corruption. If liquor ban has been implemented then it is the government's responsibility to implement it efficiently. ""But it's not happening…. liquor ban is super flop in Bihar today. Due to the unholy nexus between ruling politicians-police and liquor mafia, a black market of illegal liquor, worth more than Rs 30,000 crore has flourished in Bihar... According to state government records, number of people who died due to consumption of spurious liquor is more than 300. Who is their killer?""

शराबबंदी श्री नीतीश कुमार के संस्थागत भ्रष्टाचार का एक छोटा सा नमूना है। अगर शराबबंदी हुई है तो इसे पूर्ण रूप से लागू करना सरकार का दायित्व है लेकिन मुख्यमंत्री की वैचारिक व नीतिगत अस्पष्टता, कमजोर इच्छाशक्ति तथा जनप्रतिनिधियों की बजाय चुनिंदा अधिकारियों पर निर्भरता के कारण आज…
— Tejashwi Yadav (@yadavtejashwi) October 18, 2024


Reacting to the incident, Bihar BJP chief Dilip Jaiswal told reporters on Friday that all those behind the incident will be nabbed very soon. ""The incident is very tragic…all those who are behind the incident will be nabbed very soon. The NDA government in the state is committed to enforce the liquor ban effectively in the State. Till the time liquor was sold in Bihar, a lot of crimes were reported taking place, especially against women. Those who are seeking removal of liquor ban in the state, have nexus with the liquor mafia ... We (our government) can't think of generating revenue and earning money after lifting the liquor ban as it is being demanded by a section of leaders...,"" Jaiswal said."
65,260150780,News18,News18,"Bihar: 10 More Die After 'Consuming Illicit Liquor', Toll Rises to 35","Deputy Inspector General (DIG) of Police, Saran range, Nilesh Kumar said on Friday that while Siwan accounted for 28 fatalities, seven deaths have been reported from Saran",https://images.news18.com/ibnlive/uploads/2024/10/bihar-liquor-deaths-2024-10-539dc830d8cc394ab361d6dc927df270-16x9.jpg?impolicy=website&width=1200&height=675,2024-10-18 07:06:27,"Ten more people died after allegedly consuming illicit liquor in Bihar’s Siwan and Saran districts, taking the toll in the hooch tragedy to 35, an official said on Friday.
Deputy Inspector General (DIG) of Police, Saran range, Nilesh Kumar said on Friday that while Siwan accounted for 28 fatalities, seven deaths have been reported from Saran.
“As many as 28 people in Maghar and Auriya panchayats in Siwan district have so far died after consuming suspected illicit liquor. Seven people in Ibrahimpur area under the jurisdiction of Mashrakh police station in Saran district also died after consuming suspected spurious liquor”, the DIG told PTI on Friday.
The suspected hooch tragedy has triggered a political blame game with opposition parties questioning the efficacy of the ban on sale and consumption of liquor, imposed by the Nitish Kumar government more than eight years ago. Locals in both districts claimed that people lost their lives after “consuming illicit liquor”.
On the condition of anonymity local police officials claimed that more than 25 people from both districts are still battling for their lives at different hospitals in Siwan, Saran and Patna districts.
The bodies have been sent for post-mortem examinations and the exact cause of the incident can only be known after receiving the autopsy reports, the DIG said. Officials have so far not disclosed the identity of the deceased and those under treatment.
Director General of Police Alok Raj on Thursday told PTI Video, “Two special investigating teams have also been set up in the aftermath of the incident. The one set up at the local level will be looking into the criminality involved in the latest episode. Another SIT has been set up by the Department of Prohibition in Patna which will carry out a comprehensive study of all such incidents that have taken place in the recent past, based upon which a plan of action will be drawn out”.
Around 15 people have been arrested so far by the police in connection with incidents in both districts. The administrations of both districts have suspended three chowkidars of Maghar, Auriya and Ibrahimpur areas following the incident. Another senior police officer said show cause notices have been issued to at least five police personnel.
On Thursday, Bihar Chief Minister Nitish Kumar inquired about the progress of the investigation into the suspected hooch deaths in Siwan and Saran. The CM directed the DGP to personally monitor the situation and ensure that “strict action is taken against those involved in the crime”.
The CM also directed Department of Prohibition and Excise Secretary Vinod Singh Gunjiyal and the Bihar Police ADG (Prohibition) to personally visit the areas where the incident took place and thoroughly investigate the matter.
Commenting on the incident, RJD leader Tejashwi Yadav, on Friday in a post on X wrote, “Bihar CM Nitish Kumar should be blamed for the latest hooch deaths in the state. It’s a mass murder.…. Liquor ban is an example of Nitish Kumar-led government’s institutional corruption. If liquor ban has been implemented then it is the government’s responsibility to implement it efficiently.
“But it’s not happening…. liquor ban is super flop in Bihar today. Due to the unholy nexus between ruling politicians-police and liquor mafia, a black market of illegal liquor, worth more than Rs 30,000 crore has flourished in Bihar… According to state government records, number of people who died due to consumption of spurious liquor is more than 300. Who is their killer ?” Reacting to the incident, Bihar BJP chief Dilip Jaiswal told reporters on Friday that all those behind the incident will be nabbed very soon.
“The incident is very tragic…all those who are behind the incident will be nabbed very soon. The NDA government in the state is committed to enforce the liquor ban effectively in the state. Till the time liquor was sold in Bihar, a lot of crimes were reported taking place, especially against women.
“Those who are seeking removal of liquor ban in the state, have nexus with the liquor mafia … We (our government) can’t think of generating revenue and earning money after lifting the liquor ban as it is being demanded by a section of leaders… “, Jaiswal said."
66,260151438,Toi City Desk,Toi City Desk,"Bihar hooch tragedy: 10 more die, toll rises to 35","In Bihar, the death toll from consuming illicit liquor has risen to 35 across Siwan and Saran districts. The tragedy has sparked political controversy over the effectiveness of the state's liquor ban. Authorities have formed special investigation teams and made arrests while Chief Minister Nitish Kumar urges strict action against those responsible.","https://static.toiimg.com/thumb/resizemode-72,width-1280,height-720,msid-114340115/114340115.jpg",2024-10-18 06:34:18,"NEW DELHI: Ten more people died after allegedly consuming illicit liquor in Bihar's Siwan and Saran districts, bringing the total fatalities in the hooch tragedy to 35, news agency PTI reported on Friday. Deputy inspector general (DIG) of police, Saran range, Nilesh Kumar, confirmed that Siwan recorded 28 deaths while seven fatalities were reported from Saran.""At least 28 people in the Maghar and Auriya panchayats of Siwan district have died after consuming suspected illicit liquor. Seven individuals from the Ibrahimpur area under Mashrakh police station in Saran district have also succumbed to suspected spurious liquor consumption,"" the DIG told PTI.The hooch tragedy has ignited a political blame game, with opposition parties questioning the effectiveness of the liquor ban imposed by the Nitish Kumar government over eight years ago. Local residents in both districts asserted that the victims lost their lives after consuming illicit liquor.Anonymous local police officials disclosed that more than 25 individuals from both districts are currently battling for their lives in various hospitals in Siwan, Saran, and Patna.The bodies of the deceased have been sent for post-mortem examinations, and the exact cause of death will be determined once the autopsy reports are received, the DIG stated. Officials have yet to reveal the identities of the deceased and those receiving treatment.On Thursday, Director General of Police Alok Raj announced that two special investigation teams (SITs) have been formed in response to the incident. One team will investigate the criminal aspects locally, while another SIT from the Department of Prohibition in Patna will conduct a comprehensive study of recent hooch incidents to formulate a future action plan.So far, police have arrested around 15 individuals in connection with the incidents in both districts. In light of the tragedy, the administrations of Siwan and Saran have suspended three chowkidars from the Maghar, Auriya, and Ibrahimpur areas. A senior police officer mentioned that show-cause notices have been issued to at least five police personnel.Bihar chief minister Nitish Kumar has sought updates on the investigation into the suspected hooch deaths in Siwan and Saran. He directed the DGP to personally oversee the situation and ensure ""strict action is taken against those involved in the crime."" The CM has also instructed Vinod Singh Gunjiyal, Secretary of the Department of Prohibition and Excise, and the Bihar Police ADG (Prohibition) to visit the affected areas for a thorough investigation.RJD leader Tejashwi Yadav commented on the incident in a post on X, stating, ""Bihar CM Nitish Kumar should be held responsible for the latest hooch deaths in the state. It's mass murder. The liquor ban exemplifies the institutional corruption of the Nitish Kumar-led government. If the liquor ban is in place, it is the government's duty to enforce it effectively. But that's not happening... the liquor ban is a complete failure in Bihar today. Due to the unholy nexus between ruling politicians, police, and the liquor mafia, a black market for illegal liquor worth over Rs 30,000 crore has flourished in Bihar. According to state government records, over 300 people have died due to spurious liquor consumption. Who is their killer?""— yadavtejashwi (@yadavtejashwi) In response to the incident, Bihar BJP chief Dilip Jaiswal assured reporters that all those responsible would be apprehended swiftly. ""This incident is tragic… all those behind it will be caught very soon. The NDA government in the state is committed to enforcing the liquor ban effectively. When liquor was sold in Bihar, numerous crimes were reported, especially against women. Those advocating for the removal of the liquor ban have ties to the liquor mafia. Our government cannot entertain generating revenue by lifting the liquor ban, as some leaders demand,"" Jaiswal stated."
0,260128702,Canadian Press,Canadian Press,"Tobacco giants would pay out $32.5B to provinces, smokers in ’historic’ proposed deal","Three tobacco giants are proposing to pay close to $25 billion to provinces and territories and more than $4 billion to tens of thousands of Quebec smokers and their loved ones as part of a corporate restructuring process triggered by a long-running legal battle. The companies &#8212; JTI-Macdonald Corp., Rothmans, Benson &#38; Hedges and Imperial [&#8230;]",https://smartcdn.gprod.postmedia.digital/torontosun/wp-content/uploads/2024/03/unusual-smoking-ban.jpg,2024-10-18 01:28:09,"Some organizations, including the Canadian Cancer Society, were also calling for a deal to involve the public disclosure of internal company documents.

Rob Cunningham, a lawyer for the Canadian Cancer Society, said the proposed deal is “the most significant proposed settlement in the world outside of the United States” in a case of its kind so far.

But unlike the global settlement reached with tobacco companies in the U.S. in the late 1990s, it doesn’t include policy measures aimed at reducing tobacco use or any public disclosure of documents, he said.

He said the cancer society, which has been named a social stakeholder in the case, will review the details of the roughly 1,400-page proposal and make submissions as part of the approval process.

The Quebec lawsuits involved smokers who took up the habit between 1950 and 1998 and fell ill or were addicted. Heirs of such smokers were also party to the suits.

Court filings from last year suggest hundreds of the class-action members have died since the creditor protection proceedings began."
1,260132416,The Canadian Press,The Canadian Press,"Tobacco giants would pay $32.5B to provinces, smokers in ’unprecedented’ settlement proposal","But unlike a settlement reached with U.S. tobacco companies in the 1990s, it doesn’t include measures to reduce tobacco use or public disclosure of documents",https://smartcdn.gprod.postmedia.digital/nationalpost/wp-content/uploads/2024/10/tobacco-companies-1.jpg,2024-10-18 02:33:24,"The companies sought creditor protection in Ontario in early 2019 after they lost an appeal in a landmark court battle in Quebec.

The Ontario court put all legal proceedings against the companies on hold as they tried to work out a deal with their creditors, which include the plaintiffs in two Quebec class-action lawsuits as well as provincial governments seeking to recover smoking-related health-care costs.

Under the proposed plan filed Thursday, provinces and territories would receive payments over time, with roughly $6 billion to be paid out when the deal is implemented.

The Quebec plaintiffs would file claims for compensation of up to $100,000 each.

The proposed plan also includes more than $2.5 billion for smokers in other provinces and territories who were diagnosed with lung cancer, throat cancer or chronic obstructive pulmonary disease between March 2015 and March 2019. They would be eligible for up to $60,000 each.

Bruce W. Johnston, one of the lawyers for the Quebec plaintiffs, said the proposal is “historic and unprecedented” because it allows for the compensation of smokers as well as governments."
2,260138526,"Meredith Bond,Paola Loriggio",Meredith Bond,"Tobacco giants would pay out $32.5B to provinces, smokers in ‘historic’ proposed deal",Three tobacco giants would pay close to $25 billion to provinces and territories and more than $4 billion to tens of thousands of Quebec smokers and their loved ones as part of a newly proposed deal in a corporate restructuring process triggered by a long-running legal battle. A proposed plan of arrangement developed through mediation [&#8230;],https://toronto.citynews.ca/wp-content/blogs.dir/sites/10/2022/12/20221213181228-96847da35398f75e5efc4306d1e37f29f18f846831dd149b40218432dcad1e07.jpg,2024-10-18 03:58:49,"Three tobacco giants would pay close to $25 billion to provinces and territories and more than $4 billion to tens of thousands of Quebec smokers and their loved ones as part of a newly proposed deal in a corporate restructuring process triggered by a long-running legal battle.

A proposed plan of arrangement developed through mediation was filed in an Ontario court Thursday after a prolonged five-year process.

The companies — JTI-Macdonald Corp., Rothmans, Benson & Hedges and Imperial Tobacco Canada Ltd. — sought creditor protection in Ontario in early 2019 after they lost an appeal in a landmark court battle in Quebec.

The Ontario court put all legal proceedings against the companies on hold as they tried to work out a deal with their creditors, which include the plaintiffs in two Quebec class-action lawsuits as well as provincial governments seeking to recover smoking-related health-care costs.

Under the proposed plan filed Thursday, provinces and territories would receive payments over time, with roughly $6 billion to be paid out when the deal is implemented.

The Quebec plaintiffs would file claims for compensation of up to $100,000 each.

The proposed plan also includes more than $2.5 billion for smokers in other provinces and territories who were diagnosed with lung cancer, throat cancer or chronic obstructive pulmonary disease between March 2015 and March 2019. They would be eligible for up to $60,000 each.

Bruce W. Johnston, one of the lawyers for the Quebec plaintiffs, said the proposal is “historic and unprecedented” because it allows for the compensation of smokers as well as governments.

“When we took this case, there had never been a single plaintiff who had received a single penny from a tobacco company,” he said Thursday.

“We took this case in 1998 and as a result of our case, not only will tens of thousands of victims be compensated by the tobacco industry in Canada, most of them in Quebec, but also governments are going to be sharing $24 billion.”

The plaintiffs have endured lengthy delays and now they can finally see that there’s “probably a light at the end of the tunnel and that they will receive compensation,” he said.

While many of the class-action members died before they could receive any money from the companies, their successors — and in some cases, their successors’ successors — will be eligible for compensation, he said.

The proposed deal would also see the companies pour more than $1 billion into a foundation to fight tobacco-related diseases. That amount includes $131 million taken from the money allocated to the Quebec plaintiffs.

The proposal must still go through several steps before it can be put into action, including a vote by creditors and approval by the court. 

The mediation was confidential, so the class-action members couldn’t know how things were progressing and many didn’t understand why it was taking so long, Johnston said.

Several health-care groups argued the lack of transparency surrounding the talks would benefit the companies at the expense of other stakeholders.

As recently as last month, three groups — Action on Smoking & Health, Physicians for a Smoke-Free Canada and the Quebec Coalition for Tobacco Control — said recent court filings suggested the provinces had agreed to a process that would give the companies veto power over the final deal.

The groups have consistently urged the provinces to impose regulations and smoking-reduction measures as part of a deal with the companies.

Some organizations, including the Canadian Cancer Society, were also calling for a deal to involve the public disclosure of internal company documents.

Rob Cunningham, a lawyer for the Canadian Cancer Society, said the proposed deal is “the most significant proposed settlement in the world outside of the United States” in a case of its kind so far.

But unlike the global settlement reached with tobacco companies in the U.S. in the late 1990s, it doesn’t include policy measures aimed at reducing tobacco use or any public disclosure of documents, he said.

He said the cancer society, which has been named a social stakeholder in the case, will review the details of the roughly 1,400-page proposal and make submissions as part of the approval process.

The Quebec lawsuits involved smokers who took up the habit between 1950 and 1998 and fell ill or were addicted. Heirs of such smokers were also party to the suits.

Court filings from last year suggest hundreds of the class-action members have died since the creditor protection proceedings began."
