,source_id,source_name,author_name,article_title,article_description,article_urlToImage,article_publishedAt,article_content
28,260131788,Sara Whitman,Sara Whitman,Liam Payne dropped by his record label Universal Music just days before his death: report,"""Liam's advance was massive and he didn't recoup [it],"" a source claimed of the One Direction alum, whose public relations team also reportedly resigned.",https://pagesix.com/wp-content/uploads/sites/3/2024/10/91824854.jpg?quality=75&strip=all&w=1200,2024-10-18 02:45:05,"Liam Payne was reportedly dropped by his record label, Universal Music, just days before his shocking death.

A source told the Daily Mail Thursday that Universal Music axed the former One Direction star from their roster as his solo career was floundering. 

“Liam’s advance was massive and he didn’t recoup [it],” the insider claimed. “Out of all of the One Direction boys, Liam was on the wrong path musically.”

Payne’s sophomore album was reportedly put on hold before the record label cut ties. 

The “Strip That Down” singer signed with Capitol Records, which is owned by Universal Music, in 2016 after One Direction announced their indefinite hiatus in 2015.

Furthermore, the Daily Mail reported Payne’s publicity team resigned earlier in October. 

Page Six reached out to Universal Music and reps for the musician for comment. 

Universal Music posted a tribute to Payne on Thursday, writing that they are “devastated” by his sudden passing.

“His legacy will live on through his music and the countless fans he inspired and who adored him,” the statement added. “We send our deepest condolences to Liam’s family and loved ones.”

Prior to his death, the pop star was also said to be feeling “extremely overwhelmed by all of the legal issues” with his ex-fiancée, Maya Henry, who reportedly sent him a cease-and-desist letter last week.

The news of the legal action came after the model claimed in a TikTok video that Payne had been frequently contacting her and her family after their breakup — despite him being in a new relationship.

Furthermore, on Monday’s episode of “The Internet Is Dead” podcast, Henry, 23, accused her ex-fiancé of using his poor mental health as a “manipulation tactic” to get her to speak to him. 

“He would always message me ever since we broke up [saying], ‘Oh, I’m not well,'” she claimed. “He would always play with death and be like, ‘Well, I’m going to die. I’m not doing well.'”

Eerily enough, she wrote about a person falling off a balcony in her fiction novel, “Looking Forward,” which was released earlier this year and inspired by her real life.

Payne died from multiple traumas that resulted in internal and external bleeding after he fell off a third-story balcony at the CasaSur Palermo Hotel in Buenos Aires, Argentina, on Wednesday evening. 

He was reportedly acting “erratically” and trashing his hotel room before he died.

Payne was allegedly causing such a scene that the hotel manager called emergency services shortly before his death as he feared for the singer’s life.

“We have a guest who is [allegedly] high and drunk; and when he is conscious, he is destroying his room and we need you to send someone, please,” the employee said on the phone. 

“We need you to send someone urgently because I don’t know if his life is in danger.”"
29,260139066,Allie Griffin,Allie Griffin,Universal Music dropped Liam Payne days before his death as he struggled as a solo artist: report,"""Liam's advance was massive and he didn't recoup [it],"" one source told the outlet. ""Out of all the One Direction boys, Liam was on the wrong path musically.""",https://nypost.com/wp-content/uploads/sites/2/2024/10/liam-friday.jpg?quality=75&strip=all&1729211234&w=1200,2024-10-18 04:37:57,"Liam Payne was reportedly dropped by his music label just days before his death as he struggled to make it as a solo artist. 

Payne was represented by Universal Records after first signing with its subsidiary Capitol Records in July 2016 — but was recently axed by the major label, multiple sources told the Daily Mail. 

“Liam’s advance was massive and he didn’t recoup [it],” one source told the outlet. “Out of all the One Direction boys, Liam was on the wrong path musically.”

The singer’s public relations representative also dropped him, resigning earlier this month, according to the publication. 

The former One Direction member plunged to his death from a third-floor hotel balcony in Argentina on Wednesday. He was 31.

Universal Music Group posted a tribute to the singer on social media after the news of his death. 

“We are devastated by the tragic passing of Liam Payne. His legacy will live on through his music and the countless fans he inspired and who adored him,” the company wrote. “We send our deepest condolences to Liam’s family and loved ones.”

Payne was reportedly “acting erratic” in the lobby of the CasaSur Palermo Hotel in Buenos Aires before his death. Bystanders said he smashed his laptop and had to be carried back to his hotel room while the hotel manager frantically called 911 worried that the pop star — who he said was under the influence of drugs and alcohol — could hurt himself or worse. 

“We need you to send someone urgently because, well, I don’t know if this guest’s life is at risk. They must be in a room that has a balcony,” the hotel manager told the emergency dispatcher. “And well, we’re a little bit worried he’ll do something, that he’ll put his life at risk.”

It’s not clear if Payne’s death was intentional or accidental, but Security Ministry of Buenos Aires representative Pablo Policicchio declared that the musician “had thrown himself from the balcony of his room.”

The dad of one fractured his skull upon impact and is believed to have died instantly, according to medical officials. His body will soon undergo a complete autopsy. 

Payne leaves behind his 7-year-old son Bear, with his ex Cheryl Cole."
30,260132074,,,"China's Third-Quarter GDP Grows 4.6%, Slightly Beating Expectations - Bloomberg","China's Third-Quarter GDP Grows 4.6%, Slightly Beating Expectations  Bloomberg",,2024-10-18 01:59:23,"Why did this happen?

Please make sure your browser supports JavaScript and cookies and that you are not
 blocking them from loading.
 For more information you can review our Terms of
 Service and Cookie Policy."
31,260133434,"Anniek Bao,Christina Zhao",Anniek Bao,"China's reports third-quarter GDP growth of 4.6%, slightly beating expectations","Beijing has faced public scrutiny over its ability to meet its own annual growth target of ""around 5%.""",https://image.cnbcfm.com/api/v1/image/107275254-1690166741957-gettyimages-1171298060-AFP_1KN77P.jpeg?v=1692081835,2024-10-18 03:08:57,"China's National Bureau of Statistics on Friday reported third-quarter GDP growth of 4.6% year on year, slightly exceeding the 4.5% expected by economists polled by Reuters.

That's less than the second-quarter growth of 4.7% year on year. On a quarterly basis, the third quarter saw 0.9% expansion, compared to 0.7% in the second quarter.

""The national economy showed positive signs of growth in September,"" Sheng Laiyun, the bureau's deputy commissioner, said at the press conference, according to CNBC's translation of the Chinese.

Other data also released on Friday, such as retail sales and industrial production, had also beat expectations, a hopeful sign for the world's second largest economy.

Beijing has faced growing public scrutiny over its ability to meet its own annual growth target of ""around 5%.""

""Since real GDP expanded by 4.8% in the first three quarters of the year, the full year GDP growth target of around 5% is now within reach with extra stimulus in Q4,"" said Tianchen Xu, senior economist at The Economist Intelligence Unit.

""Despite the multitude of challenges, China's economy is not incurable as some would suggest,"" Xu added. ""There's reason to be more optimistic about growth in the coming years, given how the government is committed to shoring up the economy.""

After the release of a slew of disappointing economic data, Chinese officials last month announced a slate of support measures to jumpstart its sluggish economy, including cutting the amount of cash the banks needs to have on hand by 50 basis points.

Authorities continued to dip feed more stimulus measures throughout this month amid low consumer sentiment and a flagging property sector. Over the weekend, China's Minister of Finance Lan told reporters that the central government has room to increase debt and the deficit, without giving any details on the size of the package.

In the latest round, China's Housing Ministry on Thursday announced it would expand it's ""whitelist"" of real estate projects and speed up bank lending for these unfinished developments to 4 trillion yuan ($561.8 billion) by the end of the year."
32,260138048,Evelyn Blackwell,Evelyn Blackwell,"China’s reports third-quarter GDP growth of 4.6%, slightly beating expectations","China has announced in the past week a series of measures aimed at boosting its economy ahead of a key Politburo meeting later this week focused on reviewing the first half performance of the world&#8217;s second-largest economy. Str &#124; Afp &#124; Getty Images China&#8217;s National Bureau of Statistics on Friday reported third-quarter GDP growth of &#8230;


The post China&#8217;s reports third-quarter GDP growth of 4.6%, slightly beating expectations appeared first on WorldNewsEra.",https://image.cnbcfm.com/api/v1/image/107275254-1690166741957-gettyimages-1171298060-AFP_1KN77P.jpeg?v=1692081835&w=1920&h=1080,2024-10-18 04:08:04,"China’s National Bureau of Statistics on Friday reported third-quarter GDP growth of 4.6% year on year, slightly exceeding the 4.5% expected by economists polled by Reuters.

That’s less than the second-quarter growth of 4.7% year on year. On a quarterly basis, the third quarter saw 0.9% expansion, compared to 0.7% in the second quarter.

“The national economy showed positive signs of growth in September,” Sheng Laiyun, the bureau’s deputy commissioner, said at the press conference, according to CNBC’s translation of the Chinese.

Other data also released on Friday, such as retail sales and industrial production, had also beat expectations, a hopeful sign for the world’s second largest economy.

Beijing has faced growing public scrutiny over its ability to meet its own annual growth target of “around 5%.”

“Since real GDP expanded by 4.8% in the first three quarters of the year, the full year GDP growth target of around 5% is now within reach with extra stimulus in Q4,” said Tianchen Xu, senior economist at The Economist Intelligence Unit.

“Despite the multitude of challenges, China’s economy is not incurable as some would suggest,” Xu added. “There’s reason to be more optimistic about growth in the coming years, given how the government is committed to shoring up the economy.”"
33,260125402,Internewscast,Internewscast,Indian official charged by US for foiled assassination plot in New York,Unlock the US Election Countdown newsletter for free US federal prosecutors have&#8230;,https://internewscast.com/wp-content/uploads/2024/10/rewrite-this-title-US-charges-Indian-official-over-thwarted-New.jpg3Fsource3Dnext-article26fit3Dscale-down26quality3Dhighest26width3D70026dpr3D1.jpeg,2024-10-18 00:16:11,"US federal prosecutors have charged an Indian government official with orchestrating a plot to murder a Sikh activist in New York City.

The move threatens to escalate tensions with New Delhi just days after Canada expelled six diplomats in a bitter dispute over an extrajudicial killing.

The Department of Justice said Vikash Yadav, described as a “senior field officer” in Prime Minister Narendra Modi’s administration, directed a “murder-for-hire” scheme from India.

According to the DoJ, the plot involved paying a hitman $100,000 for assassinating a US-Canadian citizen who was part of a separatist movement advocating an independent Sikh state.

Although prosecutors did not name the target of the foiled plot, the Financial Times last year confirmed it was Gurpatwant Singh Pannun, general counsel for US-based group Sikhs for Justice. 

The Indian embassy in Washington did not immediately respond to a request for comment on the indictment.

In charges unsealed on Thursday, prosecutors claimed Yadav had overseen a scheme to kill Pannun, providing his address in New York and his phone numbers to the would-be assassin, who was an undercover US agent.

In June 2023, Yadav was also allegedly communicating about the assassination of Hardeep Singh Nijjar, an associate of Pannun’s and a fellow Sikh activist, in a suburb of Vancouver, Canada. 

Yadav sent a video of Nijjar’s body to an associate, prosecutors said, and days later forwarded a news article about Pannun, writing: “[i]t’s [a] priority now”.

In a statement on Thursday, Pannun said the US had done its “fundamental constitutional duty” to protect citizens.

“The attempt on my life on American soil is the blatant case of India’s transnational terrorism, which has become a challenge to America’s sovereignty and threat to freedom of speech and democracy, which unequivocally proves that India believes in using bullets while pro-Khalistan Sikhs believe in ballots,” he said. 

Pannun described Yadav as a “mid-tier soldier” assigned to conduct a murder plot under orders from India’s national security adviser, Ajit Doval.

The charges against Yadav come as tensions between Canada and India reached a new high, with the countries expelling each other’s diplomats earlier this week.

The two nations have been embroiled in a bitter dispute since Canada’s Prime Minister Justin Trudeau said last year that there were “credible allegations” of Indian government involvement in Nijjar’s death — claims that have been vigorously denied by New Delhi.

US assistant attorney-general Matthew Olsen said on Thursday the charges against Yadav were “a grave example of the increase in lethal plotting and other forms of violent transnational repression targeting diaspora communities in the United States”. 

He added: “To the governments around the world who may be considering such criminal activity and to the communities they would target, let there be no doubt that the Department of Justice is committed to disrupting and exposing these plots and to holding the wrongful actors accountable.”"
34,260126076,Ryan Lucas,Ryan Lucas,The DOJ charged a former Indian intelligence official in a foiled assassination plot,The indictment against Vikash Yadav points to a direct link between the Indian government and what prosecutors say was a murder-for-hire scheme on American soil.,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/5378x3025+0+280/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2Fcf%2F71%2F4a1719f64ec3b80d282f749fa7c2%2Fgettyimages-1131974626.jpg,2024-10-18 00:30:37,"A former Indian intelligence official is facing federal charges in the U.S. for allegedly orchestrating a foiled plot to assassinate an American citizen in New York City who is a leader in the movement pushing for an independent Sikh homeland.

The indictment against Vikash Yadav, unsealed in federal court in Manhattan on Thursday, points to a direct link between the Indian government and what prosecutors say was a murder-for-hire scheme on American soil.

The Justice Department first announced charges in the case last year, indicting an Indian national and alleged drug and weapons trafficker, Nikhil Gupta. That indictment also referred to an unnamed Indian government official whom prosecutors said directed the scheme.

The new indictment unsealed Thursday identifies that official as Yadav and makes him a co-defendant in the case. Yadav and Gupta each face charges of murder-for-hire conspiracy, murder-for-hire and conspiracy to commit money laundering.

Gupta was arrested last year in the Czech Republic and extradited to the U.S. He has pleaded not guilty. Yadav, meanwhile, remains at large, according to the Justice Department.

“The Justice Department will be relentless in holding accountable any person — regardless of their position or proximity to power — who seeks to harm and silence American citizens,” Attorney General Merrick B. Garland said in a statement.

The alleged target

The target of the alleged plot was Gurpatwant Singh Pannun, a dual U.S.-Canadian citizen, lawyer and political activist. He is the general counsel of Sikhs for Justice and an advocate for the creation of a Sikh state carved out from northern India.

Pannun welcomed the indictment against Yadav, saying the “U.S. government has reassured its commitment to fundamental constitutional duty to protect the life, liberty and freedom of expression of the U.S. citizen at home and abroad.”

“The attempt on my life on American soil is the blatant case of India’s transnational terrorism which has become a challenge to America’s sovereignty and threat to freedom of speech and democracy,” Pannun said in a statement.

Another Sikh separatist leader was gunned down in Canada

At the same time that the plot against Pannun was allegedly in motion, another Sikh separatist leader and close associate of Pannun, Hardeep Singh Nijjar, was gunned down in Canada.

Canadian authorities have arrested four Indian nationals in connection with Nijjar’s murder. This week, Canada said that India’s top diplomat in the country and five other Indian diplomats were persons of interest in the investigation. Canada expelled all six of the Indian diplomats.

Canadian authorities also said they had found evidence that Indian diplomats have been involved in a campaign against Canadian citizens.

“We will never tolerate the involvement of a foreign government threatening and killing Canadian citizens on Canadian soil,” Prime Minister Justin Trudeau said.

India has rejected the accusations.

Nijjar’s assassination and the alleged plot against Pannun has raised questions about India’s actions abroad, and complicated the U.S. relationship with India. The Biden administration views India as an important counterbalance to China.

After the U.S. announced last year that it had foiled the attempt on Pannun’s life, India launched its own internal inquiry to look into the matter — an effort viewed with skepticism in Washington.

This week, Indian officials involved in that inquiry were in the U.S. for meetings with their American counterparts to discuss the respective investigations. A spokesman for the State Department called the talks ""productive."""
35,260129762,Devlin Barrett,Devlin Barrett,U.S. Charges Indian Official in New York Assassination Plot,The United States and Canada have worked together to investigate what they say is the Indian government’s campaign against Sikh separatists.,https://static01.nyt.com/images/2024/10/17/multimedia/17dc-india-ztjw/17dc-india-ztjw-facebookJumbo.jpg,2024-10-18 00:16:25,"Federal prosecutors have charged a man they identified as an Indian intelligence officer with trying to orchestrate from abroad an assassination on U.S. soil — part of an escalating response from the U.S. and Canada to what those governments see as brazenly illegal conduct by a longtime partner.

An indictment unsealed in Manhattan on Thursday said that the man, Vikash Yadav, “directed the assassination plot from India” that targeted a New York-based critic of the Indian government, a Sikh lawyer and political activist who has urged the Punjab region of India to secede.

The target of the New York plot has been identified by American officials as Gurpatwant Singh Pannun, the general counsel of Sikhs for Justice.

In a statement, Mr. Pannun called the plot to kill him a “blatant case of India’s transnational terrorism which has become a challenge to America’s sovereignty and threat to freedom of speech and democracy.”"
36,260138552,The Associated Press,The Associated Press,Russia flaunts its many doomsday weapons to keep the West from ramping up support for Ukraine - The Associated Press,Russia flaunts its many doomsday weapons to keep the West from ramping up support for Ukraine  The Associated Press,https://dims.apnews.com/dims4/default/dcf3d89/2147483647/strip/true/crop/4144x2331+37+0/resize/1440x810!/quality/90/?url=https%3A%2F%2Fassets.apnews.com%2F93%2F41%2F1e345d4fafbf7693439c59346e78%2Fd13176ac35b54fd0993118523ade3c1e,2024-10-18 04:02:00,"This year has seen President Vladimir Putin repeatedly brandish the nuclear sword, reminding everyone that Russia has the world’s largest atomic arsenal to try to deter the West from ramping up support for Ukraine.

He ordered his military to hold drills involving battlefield nuclear weapons with ally Belarus.

He announced Russia will start producing ground-based intermediate range missiles that were outlawed by a now-defunct U.S.-Soviet treaty in 1987.

And last month, he lowered the threshold for unleashing his arsenal by revising the country’s nuclear doctrine.

Putin is relying on those thousands of warheads and hundreds of missiles as an enormous doomsday machine to offset NATO’s massive edge in conventional weapons to discourage what he sees as threats to Russia’s sovereignty and territorial integrity.

A look at Russia’s atomic arsenal and the issues surrounding it:

Russia’s strategic weapons

The Federation of American Scientists estimated this year that Russia has an inventory totaling 5,580 deployed and non-deployed nuclear warheads, while the U.S. has 5,044. Together, that’s about 88% of the world’s nuclear weapons.

Most of these are strategic, or intercontinental-range weapons. Like the U.S., Russia has a nuclear triad of ground-based intercontinental ballistic missiles, long-range bombers and ICBM-armed submarines.

Since Putin came to power in 2000, the Kremlin has worked to upgrade the Soviet-built components of the triad, deploying hundreds of new land-based missiles, commissioning new nuclear submarines and modernizing nuclear-capable bombers. Russia’s effort to revamp its nuclear forces has helped prompt the U.S. to launch a costly modernization of its arsenal.

Russia has reequipped its land-based strategic missile forces with mobile Yars ICBMs and recently began deploying the heavy, silo-based Sarmat ICBMs — designated “Satan II” missiles in the West — to gradually replace about 40 Soviet-built R-36M missiles. Sarmat has had only one known successful test, and reportedly suffered a massive explosion during an abortive test last month.

The navy commissioned seven new Borei-class atomic-powered submarines, each with 16 Bulava nuclear-tipped missiles, and plans to build five more. They are intended to form the core of the triad’s naval component alongside a few Soviet-era nuclear subs still operating.

Russia still relies on Soviet-built Tu-95 and Tu-160 strategic bombers carrying nuclear-tipped cruise missiles. Moscow has restarted production of the supersonic Tu-160 that was halted after the 1991 Soviet collapse, aiming to build several dozen modernized aircraft with new engines and avionics.

Russia’s non-strategic nuclear weapons

The U.S. estimates that Russia has between 1,000 and 2,000 non-strategic, or tactical, nuclear weapons intended for use on the battlefield that typically are far less powerful than the strategic warheads capable of destroying entire cities.

Russia has high-precision ground-launched Iskander missiles with a range of up to 500 kilometers (310 miles), which can be fitted with either a conventional or a nuclear warhead.

The air force has a fleet of MiG-31 fighter jets that carry a hypersonic Kinzhal missile, which can be equipped with a nuclear or conventional warhead. Russia has widely used conventional versions of both Iskander and Kinzhal against Ukraine.

As part of the Kremlin’s nuclear messaging, Russia and ally Belarus held drills to train their troops with the battlefield nuclear weapons in May, shortly after Putin began his fifth term.

MAD and Russia’s nuclear doctrine

Moscow and Washington have relied for decades on nuclear deterrence under the concept of mutually assured destruction — MAD for short — based on the assumption that an overwhelming retaliation would discourage either side from launching an attack.

Russia’s nuclear doctrine adopted in 2020 envisaged using such ultimate weapons in response to a nuclear strike or an attack with conventional weapons that threatens “the very existence of the Russian state.” Moscow hawks criticized that document as too vague, urging Putin to toughen it.

Last month, he warned the U.S. and NATO allies that allowing Ukraine to use Western-supplied longer-range weapons for strikes deep inside Russia would put NATO at war with his country.

He reinforced the message by announcing a new version of the nuclear doctrine that considers a conventional attack on Russia by a nonnuclear nation that is supported by a nuclear power to be a joint attack on his country — a clear warning to the U.S. and other allies of Kyiv.

Putin also declared the revised document envisages possible nuclear weapons use in case of a massive air attack, holding the door open to a potential nuclear response to any aerial assault — an ambiguity intended to deter the West.

Changes in the doctrine suggest Russia “is doubling down on its strategy of relying on nuclear weapons for coercive purposes” in the war in Ukraine, said Heather Williams, director of the Project on Nuclear Issues at the Center for Strategic and International Studies, in a commentary.

The future for arms control

The 2010 New START U.S.-Russian arms reduction treaty, the last remaining arms control pact between Moscow and Washington that expires in 2026, limits each country to no more than 1,550 deployed nuclear warheads and 700 deployed missiles and bombers.

In February 2023, Putin suspended Russia’s participation in New START, but vowed that Russia would abide by its limits.

In July, Putin declared Russia will launch production of ground-based intermediate range missiles that were banned under the now-defunct U.S. Soviet INF Treaty. The 1987 pact banned missiles with a range of 500 to 5,500 kilometers (310 to 3,410 miles). He said Moscow will respond in kind to the planned deployment of U.S. intermediate-range missiles to Germany, taking steps to “mirror” Washington’s move.

Even as U.S.-Russian tensions soared to their highest point since the Cold War amid fighting in Ukraine, Washington has urged Moscow to resume dialogue on nuclear arms control. Putin rejected the offer, saying such negotiations are meaningless while the U.S. is openly seeking to inflict a strategic defeat to Russia in Ukraine.

Resuming nuclear testing

Russian hawks are calling for a resumption of nuclear tests to demonstrate Moscow’s readiness to use its atomic arsenal and force the West to limit aid for Kyiv.

Putin said Russia could resume testing if the U.S. does so first, a move that would end a global ban in place after the demise of the USSR.

Last month, Deputy Foreign Minister Sergei Ryabkov said the nuclear test range on the Arctic archipelago of Novaya Zemlya is ready to resume tests if the U.S. does so.

Prospective new weapons

In 2018, Putin revealed an array of new weapons, claiming they would render any prospective U.S. missile defenses useless.

They include the Avangard hypersonic glide vehicle, capable of flying 27 times faster than the speed of sound and making sharp maneuvers to dodge an enemy’s missile shield. The first such units have already entered service.

Putin also mentioned the nuclear-armed and atomic-powered Poseidon underwater drone, designed to explode near coastlines and cause a radioactive tsunami. Earlier this year, he said Poseidon tests are nearing completion, without giving details.

Also under development is an atomic-powered cruise missile, a concept that dates to the Cold War. But the missile, called the Burevestnik, or Petrel, has raised skepticism among experts, who cite technological obstacles and radiation safety concerns. During tests in 2019, an explosion at a naval range on the White Sea reportedly involving the Burevestnik killed five engineers and two servicemen, and caused a brief spike in radiation.

Putin said this year its development was in the final stages and the military has reportedly built a base for the missiles in the Vologda region of northwestern Russia.

The Associated Press receives support for nuclear security coverage from the Carnegie Corporation of New York and Outrider Foundation. The AP is solely responsible for all content.

Additional AP coverage of the nuclear landscape: https://apnews.com/projects/the-new-nuclear-landscape"
37,260142166,The Associated Press,The Associated Press,Russia flaunts its many doomsday weapons to keep the West from ramping up support for Ukraine,"This year has seen President Vladimir Putin repeatedly brandish the nuclear sword, reminding everyone that Russia has the world&rsquo;s largest atomic arsenal in order to deter the West from ramping up support for Ukraine",https://i.abcnewsfe.com/a/884bfc15-49fe-43f9-9b0b-057b0bfb7fba/wirestory_bf50d3155369cc0a5f12ef7805bf2340_16x9.jpg?w=1600,2024-10-18 05:10:26,"This year has seen President Vladimir Putin repeatedly brandish the nuclear sword, reminding everyone that Russia has the world’s largest atomic arsenal to try to deter the West from ramping up support for Ukraine.

He ordered his military to hold drills involving battlefield nuclear weapons with ally Belarus.

He announced Russia will start producing ground-based intermediate range missiles that were outlawed by a now-defunct U.S.-Soviet treaty in 1987.

And last month, he lowered the threshold for unleashing his arsenal by revising the country’s nuclear doctrine.

Putin is relying on those thousands of warheads and hundreds of missiles as an enormous doomsday machine to offset NATO's massive edge in conventional weapons to discourage what he sees as threats to Russia’s sovereignty and territorial integrity.

A look at Russia's atomic arsenal and the issues surrounding it:

The Federation of American Scientists estimated this year that Russia has an inventory totaling 5,580 deployed and non-deployed nuclear warheads, while the U.S. has 5,044. Together, that’s about 88% of the world’s nuclear weapons.

Most of these are strategic, or intercontinental-range weapons. Like the U.S., Russia has a nuclear triad of ground-based intercontinental ballistic missiles, long-range bombers and ICBM-armed submarines.

Since Putin came to power in 2000, the Kremlin has worked to upgrade the Soviet-built components of the triad, deploying hundreds of new land-based missiles, commissioning new nuclear submarines and modernizing nuclear-capable bombers. Russia's effort to revamp its nuclear forces has helped prompt the U.S. to launch a costly modernization of its arsenal.

Russia has reequipped its land-based strategic missile forces with mobile Yars ICBMs and recently began deploying the heavy, silo-based Sarmat ICBMs — designated “Satan II” missiles in the West — to gradually replace about 40 Soviet-built R-36M missiles. Sarmat has had only one known successful test, and reportedly suffered a massive explosion during an abortive test last month.

The navy commissioned seven new Borei-class atomic-powered submarines, each with 16 Bulava nuclear-tipped missiles, and plans to build five more. They are intended to form the core of the triad’s naval component alongside a few Soviet-era nuclear subs still operating.

Russia still relies on Soviet-built Tu-95 and Tu-160 strategic bombers carrying nuclear-tipped cruise missiles. Moscow has restarted production of the supersonic Tu-160 that was halted after the 1991 Soviet collapse, aiming to build several dozen modernized aircraft with new engines and avionics.

The U.S. estimates that Russia has between 1,000 and 2,000 non-strategic, or tactical, nuclear weapons intended for use on the battlefield that typically are far less powerful than the strategic warheads capable of destroying entire cities.

Russia has high-precision ground-launched Iskander missiles with a range of up to 500 kilometers (310 miles), which can be fitted with either a conventional or a nuclear warhead.

The air force has a fleet of MiG-31 fighter jets that carry a hypersonic Kinzhal missile, which can be equipped with a nuclear or conventional warhead. Russia has widely used conventional versions of both Iskander and Kinzhal against Ukraine.

As part of the Kremlin’s nuclear messaging, Russia and ally Belarus held drills to train their troops with the battlefield nuclear weapons in May, shortly after Putin began his fifth term.

Moscow and Washington have relied for decades on nuclear deterrence under the concept of mutually assured destruction — MAD for short — based on the assumption that an overwhelming retaliation would discourage either side from launching an attack.

Russia’s nuclear doctrine adopted in 2020 envisaged using such ultimate weapons in response to a nuclear strike or an attack with conventional weapons that threatens “the very existence of the Russian state.” Moscow hawks criticized that document as too vague, urging Putin to toughen it.

Last month, he warned the U.S. and NATO allies that allowing Ukraine to use Western-supplied longer-range weapons for strikes deep inside Russia would put NATO at war with his country.

He reinforced the message by announcing a new version of the nuclear doctrine that considers a conventional attack on Russia by a nonnuclear nation that is supported by a nuclear power to be a joint attack on his country — a clear warning to the U.S. and other allies of Kyiv.

Putin also declared the revised document envisages possible nuclear weapons use in case of a massive air attack, holding the door open to a potential nuclear response to any aerial assault — an ambiguity intended to deter the West.

Changes in the doctrine suggest Russia “is doubling down on its strategy of relying on nuclear weapons for coercive purposes” in the war in Ukraine, said Heather Williams, director of the Project on Nuclear Issues at the Center for Strategic and International Studies, in a commentary.

The 2010 New START U.S.-Russian arms reduction treaty, the last remaining arms control pact between Moscow and Washington that expires in 2026, limits each country to no more than 1,550 deployed nuclear warheads and 700 deployed missiles and bombers.

In February 2023, Putin suspended Russia’s participation in New START, but vowed that Russia would abide by its limits.

In July, Putin declared Russia will launch production of ground-based intermediate range missiles that were banned under the now-defunct U.S. Soviet INF Treaty. The 1987 pact banned missiles with a range of 500 to 5,500 kilometers (310 to 3,410 miles). He said Moscow will respond in kind to the planned deployment of U.S. intermediate-range missiles to Germany, taking steps to “mirror” Washington’s move.

Even as U.S.-Russian tensions soared to their highest point since the Cold War amid fighting in Ukraine, Washington has urged Moscow to resume dialogue on nuclear arms control. Putin rejected the offer, saying such negotiations are meaningless while the U.S. is openly seeking to inflict a strategic defeat to Russia in Ukraine.

Russian hawks are calling for a resumption of nuclear tests to demonstrate Moscow’s readiness to use its atomic arsenal and force the West to limit aid for Kyiv.

Putin said Russia could resume testing if the U.S. does so first, a move that would end a global ban in place after the demise of the USSR.

Last month, Deputy Foreign Minister Sergei Ryabkov said the nuclear test range on the Arctic archipelago of Novaya Zemlya is ready to resume tests if the U.S. does so.

In 2018, Putin revealed an array of new weapons, claiming they would render any prospective U.S. missile defenses useless.

They include the Avangard hypersonic glide vehicle, capable of flying 27 times faster than the speed of sound and making sharp maneuvers to dodge an enemy’s missile shield. The first such units have already entered service.

Putin also mentioned the nuclear-armed and atomic-powered Poseidon underwater drone, designed to explode near coastlines and cause a radioactive tsunami. Earlier this year, he said Poseidon tests are nearing completion, without giving details.

Also under development is an atomic-powered cruise missile, a concept that dates to the Cold War. But the missile, called the Burevestnik, or Petrel, has raised skepticism among experts, who cite technological obstacles and radiation safety concerns. During tests in 2019, an explosion at a naval range on the White Sea reportedly involving the Burevestnik killed five engineers and two servicemen, and caused a brief spike in radiation.

Putin said this year its development was in the final stages and the military has reportedly built a base for the missiles in the Vologda region of northwestern Russia.

The Associated Press receives support for nuclear security coverage from the Carnegie Corporation of New York and Outrider Foundation. The AP is solely responsible for all content.

Additional AP coverage of the nuclear landscape: https://apnews.com/projects/the-new-nuclear-landscape"
